Var1,out_tab1,out_tab2,out_tab3,out_tab4,out_tab5,out_tab6,out_tab7,out_tab8,out_tab9,out_tab10,out_tab11,out_tab12,out_tab13,out_tab14,out_tab15,out_tab16,out_tab17,out_tab18,out_tab19,out_tab20
r_2286,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2287,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2288,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2289,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2290,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2291,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2292,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2293,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2294,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2295,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2296,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2297,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2298,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2299,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2300,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2301,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2302,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2304,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2308,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2309,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2310,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2311,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2312,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2313,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2315,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2316,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2317,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2318,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2319,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2320,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2321,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2322,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2323,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2324,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2325,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2326,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2327,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2329,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2330,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2331,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2333,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2334,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2335,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2336,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2337,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2338,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2339,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2340,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2341,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2342,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2343,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2344,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2345,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2346,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2347,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2348,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2349,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2350,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2351,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2352,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2353,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2354,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2355,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2356,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2357,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2358,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2359,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2360,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2361,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2362,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2363,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2364,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2365,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2366,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2367,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2368,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2369,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2370,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2371,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2372,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2373,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2374,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2375,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2376,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2377,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2378,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2379,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2380,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2381,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2382,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2383,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2384,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2385,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2386,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2387,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2388,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2389,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2390,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2391,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2392,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2393,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2394,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2395,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2396,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2397,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2398,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2399,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2401,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2402,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2405,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2406,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2407,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2408,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2409,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2410,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2411,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2412,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2413,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2414,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2415,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2416,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2417,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2418,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2419,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2420,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2421,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2422,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2423,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2424,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2425,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2426,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2427,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2428,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2429,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2430,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2431,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2446,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2447,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2448,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2449,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2450,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2451,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2452,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2453,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2455,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2457,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2458,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2459,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2460,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2461,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2462,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2463,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2464,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2465,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2466,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2467,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2468,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2469,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2470,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2471,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2472,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2473,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2474,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2475,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2476,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2477,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2478,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2479,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2480,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2481,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2482,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2483,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2484,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2485,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2486,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2487,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2488,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2489,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2490,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2491,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2492,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2493,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2494,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2495,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2496,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2497,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2498,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2499,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2500,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2501,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2502,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2503,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2504,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2505,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2506,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2507,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2508,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2509,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2510,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2511,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2512,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2513,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2514,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2515,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2516,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2517,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2518,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2519,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2520,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2521,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2522,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2523,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2524,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2525,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2526,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2527,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2528,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2529,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2530,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2531,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2532,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2533,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2534,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2535,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2536,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2537,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2538,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2539,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2541,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2542,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2543,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2544,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2545,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2546,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2547,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2548,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2549,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2550,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2551,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2552,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2553,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2554,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2555,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2556,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2557,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2558,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2560,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2561,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2562,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2564,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2565,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2568,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2569,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2570,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2571,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2572,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2573,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2574,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2576,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2577,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2578,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2579,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2580,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2581,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2582,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2583,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2584,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2585,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2586,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2587,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2588,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2589,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2590,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2591,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2592,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2593,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2594,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
r_2595,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
